Date,Open,High,Low,Close,Adj Close,Volume,7_day_MA,21_day_MA,12_day_EMA,26_day_EMA,MACD,RSI,ROC,20_day_SMA,20_day_STD,Upper_Bollinger,Lower_Bollinger,Volatility,Skewness,Kurtosis
2022-01-03,177.8300018310547,182.8800048828125,177.7100067138672,182.00999450683597,180.1909637451172,104487900,,,182.00999450683597,182.00999450683597,0.0,,,,,,,,,
2022-01-04,182.6300048828125,182.94000244140625,179.1199951171875,179.6999969482422,177.904052734375,99310400,,,181.6546102670523,181.83888357656977,-0.18427330951746512,,,,,,,,,
2022-01-05,179.61000061035156,180.1699981689453,174.63999938964844,174.9199981689453,173.1718292236328,94537600,,,180.61851609811276,181.32637354637535,-0.7078574482625868,,,,,,,,,
2022-01-06,172.6999969482422,175.3000030517578,171.63999938964844,172.0,170.28102111816406,96904000,,,179.29259054455693,180.63553106145866,-1.3429405169017343,,,,,,,,,
2022-01-07,172.88999938964844,174.13999938964844,171.02999877929688,172.1699981689453,170.44931030273438,86709100,,,178.19680710215513,180.00845455090212,-1.8116474487469816,,,,,,,,,
2022-01-10,169.0800018310547,172.5,168.1699981689453,172.19000244140625,170.46910095214844,106765600,,,177.2726833081938,179.42930995019873,-2.1566266420049374,,,,,,,,,
2022-01-11,172.32000732421875,175.17999267578125,170.82000732421875,175.0800018310547,173.33026123046875,76138300,175.4385702950614,,176.93534769632623,179.10713897841026,-2.1717912820840297,,,,,,,3.974950402256699,,
2022-01-12,176.1199951171875,177.17999267578125,174.82000732421875,175.52999877929688,173.77572631835938,74805200,174.51285661969865,,176.7191401706294,178.84216563032777,-2.1230254596983684,,,,,,,2.7576410975615047,,
2022-01-13,175.77999877929688,176.6199951171875,171.7899932861328,172.19000244140625,170.46910095214844,84505800,173.44000026157923,,176.0223497507489,178.34941280151878,-2.3270630507698797,,,,,,,1.6360311695924277,,
2022-01-14,171.33999633789062,173.77999877929688,171.08999633789062,173.07000732421875,171.34034729003906,80440800,173.17571585518974,,175.5681432235904,177.9583457291262,-2.3902025055357967,,-0.04911811138086397,,,,,1.5009533172249647,,
2022-01-18,171.50999450683594,172.5399932861328,169.41000366210938,169.8000030517578,168.1029815673828,90956700,172.86143057686942,,174.68073704330845,177.35402404932114,-2.6732870060126857,,-0.055091786670067644,,,,,1.9510197192262926,,
2022-01-19,170.0,171.0800018310547,165.94000244140625,166.22999572753906,164.5686798095703,94815000,172.01285879952567,,173.38062299472853,176.53002195141136,-3.1493989566828304,,-0.0496798681247016,,,,,3.1962529787735705,,
2022-01-20,166.97999572753906,169.67999267578125,164.17999267578125,164.50999450683594,162.86587524414062,91420500,170.91571480887276,,172.01591091966813,175.63964954810947,-3.6237386284413446,,-0.04354654356490739,,,,,4.264811773826055,,
2022-01-21,164.4199981689453,166.3300018310547,162.3000030517578,162.41000366210938,160.78688049316406,122848900,169.10571507045202,,170.53807903388986,174.65967577877615,-4.12159674488629,15.517255264738907,-0.05668812575149562,,,,,4.8512001802727545,,
2022-01-24,160.02000427246094,162.3000030517578,154.6999969482422,161.6199951171875,160.00473022460938,162294600,167.11857169015067,,169.16606612362796,173.69377350754735,-4.527707383919392,15.09757839259845,-0.06138572027615585,,,,,4.62472106337802,,
2022-01-25,158.97999572753906,162.75999450683594,157.02000427246094,159.77999877929688,158.18313598632812,115798400,165.34571402413505,,167.72205576296162,172.66312352767693,-4.941067764715314,15.34447745028551,-0.08738863886077475,,,,,4.733961376053471,,
2022-01-26,163.5,164.38999938964844,157.82000732421875,159.69000244140625,158.0940399169922,108275300,163.43428475516183,,166.4863552519531,171.7021515953606,-5.215796343407476,18.336811237065717,-0.09024096421151973,,,,,3.6789893410436583,,
2022-01-27,162.4499969482422,163.83999633789062,158.27999877929688,159.22000122070312,157.6287384033203,121954600,161.922855922154,,165.3684546317608,170.7775478639045,-5.409093232143675,20.416677851732643,-0.0753237762750868,,,,,2.660096235274746,,
2022-01-28,165.7100067138672,170.35000610351562,162.8000030517578,170.3300018310547,168.62771606445312,179935700,162.5085710797991,,166.13176958549832,170.74439630591561,-4.612626720417296,47.172716879667554,-0.015831775450445895,,,,,3.919691424816588,,
2022-01-31,170.16000366210938,175.0,169.50999450683594,174.77999877929688,173.03321838378906,115541600,163.97571454729353,,167.46226638454425,171.04332982246237,-3.581063437918118,53.5028350721831,0.02932859621928907,169.86149978637695,6.760573642531569,183.3826470714401,156.34035250131382,6.105988284257158,,
2022-02-01,174.00999450683594,174.83999633789062,172.30999755859375,174.61000061035156,172.86492919921875,86213900,165.71857125418526,170.08761887323288,168.56191780389923,171.3075276586023,-2.7456098547030763,49.31386683109033,0.050412110318211356,169.49150009155272,6.243422240392076,181.97834457233688,157.00465561076857,7.223483699649125,-0.2684615942697372,-0.9164076266806109
2022-02-02,174.75,175.8800048828125,173.3300018310547,175.83999633789062,174.08262634277344,84914300,167.75,169.79380943661644,169.68162219374406,171.64326607929033,-1.9616438855462661,50.44247440678897,0.06887120667057034,169.29850006103516,5.964681667271272,181.22786339557769,157.36913672649263,7.851011619356425,-0.4999923655623208,-1.0528753874644936
2022-02-03,174.47999572753906,176.24000549316406,172.1199951171875,172.89999389648438,171.17201232910156,89418100,169.62428501674108,169.46999976748512,170.17675630185795,171.73635702871212,-1.5596007268541712,51.02511024396434,0.0645895572799764,169.1974998474121,5.880998019725373,180.95949588686284,157.43550380796137,7.167533375013287,-0.6712088752709878,-1.099777970717441
2022-02-04,171.67999267578125,174.10000610351562,170.67999267578125,172.38999938964844,170.8845672607422,82465400,171.4385702950614,169.34952363513764,170.5172552384411,171.78477498137406,-1.2675197429329614,49.00757728604623,0.06663782080089664,169.21699981689454,5.891416850845005,180.99983351858455,157.43416611520453,5.688570357883935,-0.6762056852338576,-1.0741842912845663
