Date,Open,High,Low,Close,Adj Close,Volume,7_day_MA,21_day_MA,12_day_EMA,26_day_EMA,MACD,RSI,ROC,20_day_SMA,20_day_STD,Upper_Bollinger,Lower_Bollinger,Volatility,Skewness,Kurtosis
2022-01-03,4778.14013671875,4796.64013671875,4758.169921875,4796.56005859375,4796.56005859375,3831020000,,,4796.56005859375,4796.56005859375,0.0,,,,,,,,,
2022-01-04,4804.509765625,4818.6201171875,4774.27001953125,4793.5400390625,4793.5400390625,4683170000,,,4796.095440204327,4796.336353443287,-0.2409132389602746,,,,,,,,,
2022-01-05,4787.990234375,4797.7001953125,4699.43994140625,4700.580078125,4700.580078125,4887960000,,,4781.4007691152,4789.243296012303,-7.842526897103198,,,,,,,,,
2022-01-06,4693.39013671875,4725.009765625,4671.259765625,4696.0498046875,4696.0498046875,4295280000,,,4768.269851510939,4782.340074432688,-14.070222921749519,,,,,,,,,
2022-01-07,4697.66015625,4707.9501953125,4662.740234375,4677.02978515625,4677.02978515625,4181510000,,,4754.232918225602,4774.5393122640635,-20.306394038461804,,,,,,,,,
2022-01-10,4655.33984375,4673.02001953125,4582.240234375,4670.2900390625,4670.2900390625,4511810000,,,4741.318629123586,4766.817143878763,-25.498514755176984,,,,,,,,,
2022-01-11,4669.14013671875,4714.1298828125,4638.27001953125,4713.06982421875,4713.06982421875,4101590000,4721.01708984375,,4736.972659138227,4762.835860940984,-25.86320180275743,,,,,,,52.56524636513409,,
2022-01-12,4728.58984375,4748.830078125,4706.7099609375,4726.35009765625,4726.35009765625,4048220000,4710.987095424107,,4735.338418910231,4760.133211808782,-24.79479289855135,,,,,,,41.22322581773872,,
2022-01-13,4733.56005859375,4744.1298828125,4650.2900390625,4659.02978515625,4659.02978515625,4251730000,4691.771344866072,,4723.598629101926,4752.64406909378,-29.045439991853527,,,,,,,24.138434709220544,,
2022-01-14,4637.990234375,4665.1298828125,4614.75,4662.85009765625,4662.85009765625,4338490000,4686.38134765625,,4714.252701187207,4745.992663802111,-31.73996261490356,,-0.027876219478986553,,,,,25.985458915706715,,
2022-01-18,4632.240234375,4632.240234375,4568.7001953125,4577.10986328125,4577.10986328125,4748700000,4669.389927455357,,4693.15380304783,4733.482826726491,-40.32902367866154,,-0.04515038447943753,,,,,48.09241825798699,,
2022-01-19,4588.02978515625,4611.5498046875,4530.2001953125,4532.759765625,4532.759765625,4465740000,4648.779924665178,,4668.477797290471,4718.614451830084,-50.13665453961312,,-0.03570204309059266,,,,,70.13476593248735,,
2022-01-20,4547.35009765625,4602.10986328125,4477.9501953125,4482.72998046875,4482.72998046875,4640870000,4621.985630580357,,4639.90121008713,4701.141528025541,-61.24031793841186,,-0.04542537517507128,,,,,92.7340929145918,,
2022-01-21,4471.3798828125,4494.52001953125,4395.33984375,4397.93994140625,4397.93994140625,5589100000,4576.967075892857,,4602.67639952084,4678.682151238927,-76.00575171808669,11.551424017844013,-0.05967245379444941,,,,,114.97182305231551,,
2022-01-24,4356.31982421875,4417.35009765625,4222.6201171875,4410.1298828125,4410.1298828125,6928110000,4531.792759486607,,4573.053858488788,4658.789390614747,-85.73553212595925,13.583542930345686,-0.05570535321661174,,,,,108.43235244474181,,
2022-01-25,4366.64013671875,4411.009765625,4287.10986328125,4356.4501953125,4356.4501953125,5145050000,4488.567103794643,,4539.730218000129,4636.393894666432,-96.66367666630322,12.399610201955724,-0.07566610345420977,,,,,109.56124868469436,,
2022-01-26,4408.43017578125,4453.22998046875,4304.7998046875,4349.93017578125,4349.93017578125,5570640000,4443.8642578125,,4510.530211504917,4615.174359934196,-104.64414842927908,14.565823013408263,-0.0796428351893913,,,,,88.39233381860734,,
2022-01-27,4380.580078125,4428.740234375,4309.5,4326.509765625,4326.509765625,5214200000,4408.064243861607,,4482.219373677238,4593.791797392774,-111.57242371553639,14.03017819086746,-0.07137108687106153,,,,,75.19466574062342,,
2022-01-28,4336.18994140625,4432.72021484375,4292.4599609375,4431.85009765625,4431.85009765625,5031090000,4393.648577008928,,4474.470254289394,4581.79611593081,-107.32586164141594,29.56839262956929,-0.04954051602819287,,,,,53.98694297745847,,
2022-01-31,4431.7900390625,4516.89013671875,4414.02001953125,4515.5498046875,4515.5498046875,5098610000,4398.337123325893,,4480.790185119871,4576.888981764639,-96.09879664476739,38.570962827895805,-0.013449547953305774,4573.815454101563,155.0062686396944,4883.827991380952,4263.802916822174,63.584688504800674,,
2022-02-01,4519.56982421875,4550.490234375,4483.52978515625,4546.5400390625,4546.5400390625,4816830000,4419.565708705357,4572.5166248139885,4490.9055472648915,4574.640911934851,-83.73536466995938,37.48218966710735,0.0030401508462913895,4561.314453125,145.9118717368509,4853.138196598702,4269.490709651298,84.72253959482178,-0.19968019079685068,-1.2839998096353196
2022-02-02,4566.39013671875,4595.31005859375,4544.31982421875,4589.3798828125,4589.3798828125,4481580000,4445.1728515625,4562.6509021577385,4506.055445041447,4575.732687555417,-69.67724251397067,40.142211639088586,0.023791284063154228,4551.1064453125,135.58646281418817,4822.279370940876,4279.933519684124,105.8498865159556,-0.22554148326777343,-1.2323187411195589
2022-02-03,4535.41015625,4542.8798828125,4470.39013671875,4477.43994140625,4477.43994140625,4401970000,4462.457101004465,4547.598516555059,4501.653059866801,4568.451743396219,-66.79868352941776,37.719638882835035,0.018076645215527876,4539.949438476562,131.76632025786412,4803.482078992291,4276.416797960834,98.57605292037915,-0.20731691381058645,-1.3322509724227616
2022-02-04,4482.7900390625,4539.66015625,4451.5,4500.52978515625,4500.52978515625,4706290000,4483.971330915178,4538.072312127976,4501.480248372871,4563.420487230295,-61.94023885742445,39.30160769386234,0.020498240357061492,4530.1734375,126.7322251144001,4783.6378877288,4276.7089872711995,85.48939019350226,-0.08993710564580232,-1.2573269296002816
2022-02-07,4505.75,4521.85986328125,4471.47021484375,4483.8701171875,4483.8701171875,4228480000,4506.451381138393,4527.968517485119,4498.770997421276,4557.527867227125,-58.75686980584942,43.23898491478051,0.029248566186319103,4520.515454101563,122.23182429195157,4764.9791026854655,4276.05180551766,50.85766429991797,0.04004537305241335,-1.1376221080504223
2022-02-08,4480.02001953125,4531.31982421875,4465.39990234375,4521.5400390625,4521.5400390625,4459620000,4519.264229910715,4520.564243861607,4502.273926904541,4554.8621021778945,-52.588175273353045,49.17847458984509,0.03945117653536334,4513.077954101563,117.0546552221054,4747.187264545773,4278.968643657352,38.79893588186384,0.1360338933398851,-0.9372895320933861
2022-02-09,4547.0,4590.02978515625,4547.0,4587.18017578125,4587.18017578125,4524350000,4529.497140066965,4516.606631324405,4515.336426731727,4557.256033555921,-41.91960682419358,57.47707390458774,0.06024958321539664,4506.783471679688,108.83015130779253,4724.443774295273,4289.1231690641025,46.36438315179616,0.1534690264978798,-0.7726732422593474
2022-02-10,4553.240234375,4588.919921875,4484.31005859375,4504.080078125,4504.080078125,5314860000,4523.431431361607,4506.654738653274,4513.604680792231,4553.317073894371,-39.712393102139686,57.61647646644546,0.01629792950509512,4495.669970703125,95.79683596981428,4687.263642642753,4304.076298763496,46.54022100502834,0.1604390670428781,-0.5099493132166968
2022-02-11,4506.27001953125,4526.330078125,4401.41015625,4418.64013671875,4418.64013671875,5251500000,4499.0400390625,4492.001883370535,4498.994750934772,4543.341004473955,-44.346253539182726,50.552592514620926,-0.02146132191215122,4483.65048828125,89.06575012062083,4661.781988522492,4305.518988040008,50.76644246500215,0.025875800428313625,-0.713770987211432
2022-02-14,4412.60986328125,4426.22021484375,4364.83984375,4401.669921875,4401.669921875,4600390000,4488.215750558035,4479.746651785715,4484.021700310192,4532.846850207366,-48.825149897174015,53.083217919352265,-0.03186381642805736,4470.591479492187,80.1048681428583,4630.801215777904,4310.381743206471,62.79279289094044,0.06252243077721464,-0.6898762979018511
2022-02-15,4429.27978515625,4472.77001953125,4429.27978515625,4471.06982421875,4471.06982421875,4430830000,4484.007184709822,4470.6142578125,4482.029103988431,4528.270774208209,-46.241670219777916,57.607361135471336,-0.02577909469574058,4465.289477539062,76.0923422172153,4617.474161973493,4313.104793104631,62.81715820634017,-0.20814250951334184,-0.9374441946770387
2022-02-16,4455.75,4489.5498046875,4429.68017578125,4475.009765625,4475.009765625,4283640000,4482.741420200893,4465.752348400298,4480.949205778673,4524.325514313157,-43.37630853448445,59.55943276072123,-0.0005427601069031285,4462.4019775390625,74.4758305686831,4611.353638676429,4313.450316401696,62.909580397662836,-0.19229016884672953,-0.7724260726268528
2022-02-17,4456.06005859375,4456.06005859375,4373.81005859375,4380.259765625,4380.259765625,4539420000,4462.558523995535,4458.490443638393,4465.458522678108,4513.653977373294,-48.19545469518562,46.633053606903104,-0.026723524845436497,4457.278466796875,76.50092722779249,4610.28032125246,4304.27661234129,70.58257981406274,-0.0018067426009442408,-0.8444747383949678
2022-02-18,4384.56982421875,4394.60009765625,4327.22021484375,4348.8701171875,4348.8701171875,4708060000,4428.514229910715,4452.116164434524,4447.521844910322,4501.447765507679,-53.92592059735671,38.32479878952215,-0.03010791938029611,4454.824975585938,79.24192230278771,4613.308820191513,4296.341130980362,56.52846402457312,0.10698592904262354,-1.0050928220533288
2022-02-22,4332.740234375,4362.1201171875,4267.10986328125,4304.759765625,4304.759765625,5121900000,4400.039899553572,4447.679013206845,4425.558448097196,4486.878284034888,-61.319835937692005,33.3699854645305,-0.04794390220249989,4449.556469726563,85.61638296167662,4620.789235649916,4278.323703803209,62.05140484462741,-0.014371105901740414,-1.0218200389540457
2022-02-23,4324.93017578125,4341.509765625,4221.509765625,4225.5,4225.5,4797430000,4372.448451450893,4438.887114025298,4394.780225313012,4467.516929661933,-72.7367043489212,26.165886296182578,-0.07884586214659672,4443.008959960937,97.31886310523491,4637.646686171407,4248.371233750468,89.34152889698248,-0.347231275099631,-0.6009393162629153
2022-02-24,4155.77001953125,4294.72998046875,4114.64990234375,4288.7001953125,4288.7001953125,6752130000,4356.309919084822,4435.660923549107,4378.460220697549,4454.27124563605,-75.81102493850085,36.79439113765859,-0.04781883960246114,4439.9474609375,101.2834325474704,4642.514326032441,4237.380595842559,93.29894890249508,-0.35154589932309027,-0.7708972831909073
2022-02-25,4298.3798828125,4385.33984375,4286.830078125,4384.64990234375,4384.64990234375,5177060000,4343.964215959822,4437.314243861607,4379.412479412349,4449.114109095879,-69.70162968352997,42.64235551769081,-0.00769246494923681,4442.854467773437,98.65651096423692,4640.167489701911,4245.541445844963,80.40995722242808,-0.38963593657693063,-0.6618395735574825
2022-02-28,4354.169921875,4388.83984375,4315.1201171875,4373.93994140625,4373.93994140625,6071370000,4329.525669642857,4439.572823660715,4378.5705504883335,4443.54565222998,-64.97510174164654,42.96698744762031,-0.006299877310413482,4439.958959960937,99.83920557576258,4639.6373711124625,4240.280548809412,59.24648233416855,-0.42562917882706497,-0.4923825776240478
2022-03-01,4363.14013671875,4378.4501953125,4279.5400390625,4306.259765625,4306.259765625,5846230000,4318.954241071428,4433.592331659226,4367.445814355513,4433.376327296278,-65.93051294076486,36.736312253539936,-0.03686143698785738,4429.494458007813,102.43376683369422,4634.361991675201,4224.626924340424,55.145175210824306,-0.3088270219322424,-0.828251209698172
2022-03-02,4322.56005859375,4401.47998046875,4322.56005859375,4386.5400390625,4386.5400390625,5337870000,4324.335658482143,4427.449009486607,4370.383387387357,4429.906972612294,-59.52358522493705,37.85736195321915,-0.01976972815614486,4421.494458007813,99.0019322590682,4619.498322525949,4223.490593489676,60.16104078091069,-0.16579500343189527,-0.7985472901677659
2022-03-03,4401.31005859375,4416.77978515625,4345.56005859375,4363.490234375,4363.490234375,5039890000,4332.725725446428,4418.732352120535,4369.322902308533,4424.987214224347,-55.664311915813414,40.82467301537124,-0.0038284330490173657,4410.199975585938,91.4370466966173,4593.074068979173,4227.325882192703,61.064470894283886,-0.013690745603930474,-0.6820736993249765
