Date,Open,High,Low,Close,Adj Close,Volume,7_day_MA,21_day_MA,12_day_EMA,26_day_EMA,MACD,RSI,ROC,20_day_SMA,20_day_STD,Upper_Bollinger,Lower_Bollinger,Volatility,Skewness,Kurtosis
2022-01-03,605.6099853515625,609.989990234375,590.5599975585938,597.3699951171875,597.3699951171875,3067500,,,597.3699951171875,597.3699951171875,0.0,,,,,,,,,
2022-01-04,599.9099731445312,600.4099731445312,581.5999755859375,591.1500244140625,591.1500244140625,4393100,,,596.413076547476,596.9092565465857,-0.49617999910969957,,,,,,,,,
2022-01-05,592.0,592.8400268554688,566.8800048828125,567.52001953125,567.52001953125,4148700,,,591.967990852672,594.7322760269312,-2.764285174259271,,,,,,,,,
2022-01-06,554.3400268554688,563.3599853515625,542.010009765625,553.2899780273438,553.2899780273438,5711800,,,586.017527341083,591.66247617511,-5.644948834026991,,,,,,,,,
2022-01-07,549.4600219726562,553.4299926757812,538.219970703125,541.0599975585938,541.0599975585938,3382900,,,579.1009842976232,587.9141444257384,-8.813160128115214,,,,,,,,,
2022-01-10,538.489990234375,543.6900024414062,526.3200073242188,539.8499755859375,539.8499755859375,4486100,,,573.0623675727485,584.3538356227901,-11.291468050041658,,,,,,,,,
2022-01-11,536.989990234375,543.9099731445312,530.0700073242188,540.8400268554688,540.8400268554688,3077800,561.5828595842634,,568.1050843854747,581.1305905289145,-13.02550614343977,,,,,,,24.436070608500422,,
2022-01-12,544.27001953125,544.27001953125,532.02001953125,537.219970703125,537.219970703125,3787400,552.9899989536831,,563.353528434344,577.8779520233005,-14.524423588956552,,,,,,,19.911051324028136,,
2022-01-13,537.0599975585938,540.7899780273438,518.260009765625,519.2000122070312,519.2000122070312,4475100,542.71142578125,,556.5606797839881,573.5314379628361,-16.970758178847973,,,,,,,14.858959053621426,,
2022-01-14,517.5999755859375,538.3699951171875,511.8800048828125,525.6900024414062,525.6900024414062,7861100,536.7357090541294,,551.8113448082063,569.9876279242117,-18.17628311600538,,-0.11999262310072945,,,,,11.173108943540278,,
2022-01-18,520.0800170898438,521.75,508.6799926757813,510.7999877929688,510.7999877929688,4839100,530.6657104492188,,545.5019052674005,565.6033582848603,-20.10145301745979,,-0.13592156525872634,,,,,12.177395831615609,,
2022-01-19,515.0,523.2100219726562,510.510009765625,515.8599853515625,515.8599853515625,4353500,527.0657087053571,,540.9416098957331,561.9186639935049,-20.97705409777177,,-0.0910276860759145,,,,,12.316533729799293,,
2022-01-20,517.75,526.6400146484375,506.9299926757813,508.25,508.25,12659000,522.5514264787946,,535.9121314502357,557.9432074013935,-22.03107595115773,,-0.08140392889082448,,,,,12.636746845128892,,
2022-01-21,400.4299926757813,409.1499938964844,379.989990234375,397.5,397.5,58904300,502.07427978515625,,514.6179573809687,546.0585253716606,-31.440567990691875,5.574587677061572,-0.2653310135777447,,,,,47.128045133482665,,
2022-01-24,383.9100036621094,387.260009765625,351.4599914550781,387.1499938964844,387.1499938964844,32346000,480.6357116699219,,495.00750146027883,534.2875230401661,-39.28002157988726,5.32938156985324,-0.2828563278598225,,,,,60.66492988226462,,
2022-01-25,379.1400146484375,387.7099914550781,365.1300048828125,366.4200134277344,366.4200134277344,15145800,458.80999755859375,,475.2248109937335,521.8528926985044,-46.62808170477092,5.019828905673805,-0.3224983447357632,,,,,71.06908631684675,,
2022-01-26,378.2699890136719,382.6600036621094,356.6199951171875,359.70001220703125,359.70001220703125,12684000,435.0971418108259,,457.45176502654857,509.8415682176546,-52.38980319110601,5.384299897663283,-0.33044184538365506,,,,,72.70791752935082,,
2022-01-27,382.05999755859375,394.7999877929688,378.1000061035156,386.7000122070313,386.7000122070313,24324700,417.3685738699777,,446.56687997739203,500.71997147612694,-54.15309149873491,16.094774286482348,-0.2552003021663365,,,,,65.9922900094989,,
2022-01-28,386.760009765625,387.0,372.0799865722656,384.3599853515625,384.3599853515625,11966600,398.5828595842634,,436.9965884964952,492.10071324467776,-55.104124748182585,16.76988036047436,-0.2688466899379478,,,,,50.08090353943746,,
2022-01-31,401.9700012207031,427.7000122070313,398.2000122070313,427.1400146484375,427.1400146484375,20047500,386.9957188197545,,435.4801925198709,487.2888096449563,-51.80861712508539,29.680922795781086,-0.16378225360968357,487.85350036621094,80.23533006193028,648.3241604900716,327.38284024235037,21.97490233833904,,
2022-02-01,432.9599914550781,458.4800109863281,425.5400085449219,457.1300048828125,457.1300048828125,22568100,395.5142909458705,486.3904767717634,438.81093288340037,485.0548241070197,-46.24389122361936,36.33752048866372,-0.11384868401592552,480.8415008544922,76.18646219773179,633.2144252499558,328.46857645902867,34.635948708587755,-0.38358948330447246,-1.3161623622946257
2022-02-02,448.25,451.9800109863281,426.4800109863281,429.4800109863281,429.4800109863281,14346000,401.56143624441967,478.39571562267486,437.37540643769694,480.9381712832648,-43.56276484556787,33.69453839873319,-0.15498276244696874,472.7580001831055,72.34651122109663,617.4510226252987,328.06497774091224,36.57327477491259,-0.2970413072817935,-1.4249140072590778
2022-02-03,421.4400024414063,429.260009765625,404.2799987792969,405.6000061035156,405.6000061035156,9905200,407.1585780552455,469.56000046502976,432.48688330936136,475.35756645513527,-42.87068314577391,33.10730444141282,0.020377373845322344,464.66199951171876,70.21237983202529,605.0867591757693,324.2372398476682,33.13538149355315,-0.2071450173506653,-1.5978196694584639
2022-02-04,407.30999755859375,412.7699890136719,396.6400146484375,410.1700134277344,410.1700134277344,7789800,414.3685782296317,462.06714303152904,429.05351871218795,470.52885882347596,-41.475340111288006,32.72314310571822,0.05946020894786597,457.5060012817383,67.9613199238774,593.4286411294931,321.5833614339835,25.75715303034178,-0.07369819516148686,-1.6649393160402446
2022-02-07,410.1700134277344,412.3500061035156,393.5499877929688,402.1000061035156,402.1000061035156,8232900,416.5685773577009,454.86762055896577,424.9068244646999,465.4600549182937,-40.553230453593756,33.40458449459307,0.09737457389951776,450.55800170898436,66.04589279899618,582.6497873069767,318.46621611099204,23.564358455418944,0.08551592632243754,-1.66676993416719
2022-02-08,398.1799926757813,406.6099853515625,395.8299865722656,403.5299987792969,403.5299987792969,6818500,419.3071507045201,448.3185729980469,421.618082051561,460.872643352442,-39.25456130088105,32.658168758886276,0.12185150148685175,443.7420028686523,63.323961879245054,570.3899266271425,317.0940791101622,20.04905060507363,0.2607196268107726,-1.5787418675773663
